,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
89,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1998,10,1999,3,none,area,2010.0
90,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1998,10,1999,3,none,production,1005.0
91,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1998,10,1999,3,none,yield,0.5
92,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1999,10,2000,3,none,area,2225.0
93,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1999,10,2000,3,none,production,1780.0
94,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,1999,10,2000,3,none,yield,0.8
95,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2000,10,2001,3,none,area,1550.0
96,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2000,10,2001,3,none,production,465.0
97,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2000,10,2001,3,none,yield,0.3
98,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2001,10,2002,3,none,area,830.0
99,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2001,10,2002,3,none,production,250.0
100,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2001,10,2002,3,none,yield,0.30120481927710846
101,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2002,10,2003,3,none,area,1600.0
102,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2002,10,2003,3,none,production,320.0
103,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2002,10,2003,3,none,yield,0.2
104,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2003,10,2004,3,none,area,2375.0
105,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2003,10,2004,3,none,production,475.0
106,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2003,10,2004,3,none,yield,0.2
107,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2004,10,2005,3,none,area,1200.0
108,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2004,10,2005,3,none,production,480.0
109,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2004,10,2005,3,none,yield,0.4
110,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2005,10,2006,3,none,area,2600.0
111,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2005,10,2006,3,none,production,1170.0
112,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2005,10,2006,3,none,yield,0.45
113,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2006,10,2007,3,none,area,738.0
114,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2006,10,2007,3,none,production,369.0
115,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2006,10,2007,3,none,yield,0.5
116,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2007,10,2008,3,none,area,853.0
117,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2007,10,2008,3,none,production,555.0
118,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2007,10,2008,3,none,yield,0.6506447831184057
119,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2008,10,2009,3,none,area,200.0
120,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2008,10,2009,3,none,production,100.0
121,SO1990A21201,Somalia,SO,Woqooyi Galbeed,Hargeysa,Hargeysa,Maize,Deyr,2008,10,2009,3,none,yield,0.5
