,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value
153,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2009,6,2009,11,none,yield,0.262
154,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2010,6,2010,11,none,area,65.0
155,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2010,6,2010,11,none,production,13.0
156,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2010,6,2010,11,none,yield,0.2
157,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2011,6,2011,11,none,area,48.0
158,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2011,6,2011,11,none,production,28.8
159,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2011,6,2011,11,none,yield,0.6
160,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2012,6,2012,11,none,area,100.0
161,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2012,6,2012,11,none,production,60.0
162,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2012,6,2012,11,none,yield,0.6
163,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2013,6,2013,11,none,area,87.0
164,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2013,6,2013,11,none,production,65.25
165,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2013,6,2013,11,none,yield,0.75
166,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2014,6,2014,11,none,area,88.0
167,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2014,6,2014,11,none,production,37.928
168,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2014,6,2014,11,none,yield,0.431
169,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2015,6,2015,11,none,area,96.0
170,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2015,6,2015,11,none,production,44.16
171,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2015,6,2015,11,none,yield,0.45999999999999996
172,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2016,6,2016,11,none,area,102.0
173,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2016,6,2016,11,none,production,60.85422
174,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2016,6,2016,11,none,yield,0.59661
175,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2017,6,2017,11,none,area,92.65
176,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2017,6,2017,11,none,production,52.5809133
177,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Main,2017,6,2017,11,none,yield,0.567522
178,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Cold-off,1988,1,1988,3,none,area,90.0
179,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Cold-off,1988,1,1988,3,none,production,45.0
180,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sorghum,Cold-off,1988,1,1988,3,none,yield,0.5
181,TD2012A101,Chad,TD,Barh el Gazel,none,Barh el Gazel,Sesame Seed,Main,1987,6,1987,11,none,area,1304.0
