,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name,submitted_by
972,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,119558.0,,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855079,60655,68102,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:53,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Final calculation on production, Liberia ",
973,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,119320.0,,Cassava,LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01592AA,Root,Western Africa,West Africa,3854963,60654,68101,1639,617,crop:yield,12694,4962,92,921418,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:52,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
974,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,119320.0,,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854959,60654,68101,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:52,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
975,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,116270.0,,Cassava,LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01592AA,Root,Western Africa,West Africa,3854843,60653,68100,1639,617,crop:yield,12694,4962,92,921418,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:50,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
976,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Not Collected,,116270.0,,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854839,60653,68100,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:50,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
977,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,8.0,113459.0,7.051005208930099e-05,Cassava,LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01592AA,Root,Western Africa,West Africa,3854723,60652,68099,1639,617,crop:yield,12694,4962,92,921418,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:47,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
978,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.16024096,113459.0,1.0226081315717574e-05,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854719,60652,68099,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:47,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
979,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.13024758,110415.0,1.0236359009192591e-05,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854599,60651,68098,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
980,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,8.0,110415.0,7.245392383281257e-05,Cassava,LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01592AA,Root,Western Africa,West Africa,3854603,60651,68098,1639,617,crop:yield,12694,4962,92,921418,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:46,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
981,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2009-12-01,2009-12-31,Main harvest,Harvest,2009-08-01,Main harvest 2009,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.25,102802.0,1.2159296511741016e-05,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854483,60650,68097,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:43,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2009-12-31,"National Statistics Office, Liberia",
982,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,6.02358491,99579.0,6.049051416463311e-05,Cassava,LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01592AA,Root,Western Africa,West Africa,3854423,60649,68096,1639,617,crop:yield,12694,4962,92,921418,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:42,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
983,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","Sinoe, Liberia",Sinoe,LR2008A139,Liberia,Sinoe,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Yield,Collected,1.3698324,99579.0,1.37562377609737e-05,Rice (Paddy),LR,"Sinoe, Liberia (From 01/01/2008)",MT/ha,tonnes per hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854419,60649,68096,1639,617,crop:yield,12694,4962,92,921414,"Final calculation on production, Liberia : Sinoe, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:yield: tonnes per hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:42,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
984,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,79948.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855180,60656,68103,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:54,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Final calculation on production, Liberia ",
985,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,79948.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3855184,60656,68103,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:54,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Final calculation on production, Liberia ",
986,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,77912.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3855064,60655,68102,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:53,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Final calculation on production, Liberia ",
987,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-08-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,77912.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855060,60655,68102,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:53,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Final calculation on production, Liberia ",
988,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,76929.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854940,60654,68101,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:51,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
989,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-08-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,76929.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854944,60654,68101,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:51,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Final calculation on production, Liberia ",
990,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,74963.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854820,60653,68100,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:50,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
991,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-08-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,74963.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854824,60653,68100,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:50,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Final calculation on production, Liberia ",
992,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,72890.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854704,60652,68099,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:47,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
993,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2011-12-01,2011-12-31,Main harvest,Harvest,2011-08-01,Main harvest 2011,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,72890.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854700,60652,68099,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:47,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:46,Ad Hoc,2011-12-31,"National Statistics Office, Liberia",
994,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,70866.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854584,60651,68098,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
995,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2010-12-01,2010-12-31,Main harvest,Harvest,2010-08-01,Main harvest 2010,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,70866.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854580,60651,68098,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:45,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2010-12-31,"National Statistics Office, Liberia",
996,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2009-12-01,2009-12-31,Main harvest,Harvest,2009-08-01,Main harvest 2009,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,40594.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854472,60650,68097,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:43,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:47,Ad Hoc,2009-12-31,"National Statistics Office, Liberia",
997,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,39463.0,,Cassava,LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01592AA,Root,Western Africa,West Africa,3854404,60649,68096,1639,617,crop:harvested,12696,4956,92,921399,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01592AA - Cassava: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
998,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2008-12-01,2008-12-31,Main harvest,Harvest,2008-08-01,Main harvest 2008,,,,,,,,,Final Government Crop Production,,Crop Production,Area Harvested,Not Collected,,39463.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3854400,60649,68096,1639,617,crop:harvested,12696,4956,92,921395,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:harvested: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:41,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:48,Ad Hoc,2008-12-31,"Production Estimates of Major Crops and Animals, 2008, Liberia",
999,Liberia,"Ministry of Agriculture, Liberia","Official Agricultural Statistics, Liberia","River Gee, Liberia",River Gee,LR2008A142,Liberia,River Gee,,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-08-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Area Planted,Not Collected,,79948.0,,Rice (Paddy),LR,"River Gee, Liberia (From 01/01/2008)",ha,hectare,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3855181,60656,68103,1639,617,crop:planted,12696,4956,92,921396,"Final calculation on production, Liberia : River Gee, Liberia (From 01/01/2008): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:planted: hectare",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2018-04-30T21:08:54,2018-04-30T21:08:55,2018-04-30T21:08:55,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Final calculation on production, Liberia ",
